  -1.117570e+01  -2.856550e+01
  -1.232208e+01  -2.588413e+01
  -1.355642e+01  -2.694336e+01
  -2.856151e+01  -2.939484e+01
  -2.606151e+01  -2.939484e+01
  -2.674603e+01  -2.757937e+01
  -2.592262e+01  -2.314484e+01
  -2.577381e+01  -2.507937e+01
  -2.383929e+01  -2.314484e+01
  -2.916667e+01  -1.875000e+01
  -2.666667e+01  -1.750000e+01
  -2.916667e+01  -1.625000e+01
   2.956541e+01   8.750000e+00
   2.826165e+01   7.500000e+00
   2.956541e+01   6.250000e+00
  -2.694444e+01  -2.125000e+01
  -2.611111e+01  -1.875000e+01
  -2.861111e+01  -2.000000e+01
  -2.625000e+01  -1.375000e+01
  -2.843750e+01  -1.500000e+01
  -2.593750e+01  -1.625000e+01
  -2.780348e+01   2.500000e+00
  -2.945087e+01   3.750000e+00
  -2.945087e+01   1.250000e+00
  -2.944444e+01  -2.125000e+01
  -2.944444e+01  -2.375000e+01
  -2.777778e+01  -2.250000e+01
   2.500000e+00  -2.780348e+01
   1.250000e+00  -2.945087e+01
   3.750000e+00  -2.945087e+01
  -2.545883e+01  -2.701141e+01
  -2.477431e+01  -2.882688e+01
  -2.341270e+01  -2.712302e+01
   2.690887e+01  -1.238834e+01
   2.922722e+01  -1.372209e+01
   2.922722e+01  -1.122209e+01
   2.943204e+01  -2.371280e+01
   2.943204e+01  -2.121280e+01
   2.772817e+01  -2.235119e+01
  -1.829357e+01  -2.945929e+01
  -1.579357e+01  -2.945929e+01
  -1.567430e+01  -2.783715e+01
  -2.151786e+01  -2.564484e+01
  -1.912946e+01  -2.484871e+01
  -2.162946e+01  -2.359871e+01
   1.916667e+01  -2.486111e+01
   2.166667e+01  -2.569444e+01
   2.166667e+01  -2.361111e+01
   2.549603e+01  -2.702381e+01
   2.356151e+01  -2.717262e+01
   2.481151e+01  -2.883929e+01
  -6.666667e+00  -2.360330e+01
  -6.666667e+00  -2.567124e+01
  -4.166667e+00  -2.463727e+01
   2.856151e+01  -2.939484e+01
   2.674603e+01  -2.757937e+01
   2.606151e+01  -2.939484e+01
   2.550269e+00  -1.930485e+01
   1.048276e+00  -1.826733e+01
   1.235494e-01  -1.973807e+01
   2.393439e+01  -1.733357e+01
   2.240380e+01  -1.610491e+01
   2.226815e+01  -1.806295e+01
